B19013_001E,state,zipcode,state_code
56875,New Mexico,87421,35
25074,New Mexico,87455,35
69917,New Mexico,87501,35
36287,New Mexico,87520,35
37917,New Mexico,87567,35
37500,New Mexico,87730,35
57230,New Mexico,87745,35
38571,New Mexico,87733,35
30185,New Mexico,87821,35
46321,New Mexico,87021,35
-666666666,New Mexico,87046,35
67125,New Mexico,87051,35
-666666666,New Mexico,87117,35
72542,New Mexico,87144,35
28333,New Mexico,87499,35
72149,New Mexico,87506,35
54006,New Mexico,87507,35
77000,New Mexico,87508,35
-666666666,New Mexico,87523,35
19760,New Mexico,87538,35
-666666666,New Mexico,87554,35
-666666666,New Mexico,87574,35
65543,New Mexico,87746,35
-666666666,New Mexico,87749,35
29024,New Mexico,87530,35
36324,New Mexico,87729,35
40081,New Mexico,87028,35
31726,New Mexico,87375,35
-666666666,New Mexico,87527,35
68750,New Mexico,88424,35
43333,New Mexico,88427,35
30487,New Mexico,88435,35
-666666666,New Mexico,88004,35
-666666666,New Mexico,88421,35
38750,New Mexico,88426,35
42411,New Mexico,88232,35
48750,New Mexico,88256,35
-666666666,New Mexico,88262,35
-666666666,New Mexico,88264,35
48333,New Mexico,88316,35
52857,New Mexico,88325,35
50000,New Mexico,88337,35
30784,New Mexico,88346,35
-666666666,New Mexico,88347,35
17917,New Mexico,88353,35
-666666666,New Mexico,88354,35
49000,New Mexico,88430,35
34093,New Mexico,88340,35
48004,New Mexico,88352,35
27438,New Mexico,88401,35
56667,New Mexico,88411,35
-666666666,New Mexico,88431,35
-666666666,New Mexico,88436,35
32377,New Mexico,88021,35
-666666666,New Mexico,88003,35
52091,New Mexico,88008,35
-666666666,New Mexico,88040,35
31815,New Mexico,88041,35
37262,New Mexico,88043,35
15250,New Mexico,88052,35
38050,New Mexico,88061,35
47961,New Mexico,88065,35
44811,New Mexico,88101,35
56339,New Mexico,88039,35
30625,New Mexico,88027,35
31683,New Mexico,88119,35
-666666666,New Mexico,88314,35
51500,New Mexico,88317,35
47240,New Mexico,88330,35
43558,New Mexico,88341,35
-666666666,New Mexico,88343,35
-666666666,New Mexico,88351,35
21875,New Mexico,88414,35
53036,New Mexico,88434,35
30102,New Mexico,88001,35
45179,New Mexico,88022,35
36115,New Mexico,88023,35
45526,New Mexico,88025,35
75929,New Mexico,88242,35
45625,New Mexico,88115,35
68775,New Mexico,88220,35
67604,New Mexico,88231,35
60000,New Mexico,88002,35
-666666666,New Mexico,88009,35
32917,New Mexico,88026,35
40500,New Mexico,88045,35
28800,New Mexico,88049,35
-666666666,New Mexico,88056,35
-666666666,New Mexico,87575,35
-666666666,New Mexico,87583,35
47386,New Mexico,87731,35
12532,New Mexico,87735,35
33222,New Mexico,87740,35
38750,New Mexico,87747,35
-666666666,New Mexico,87750,35
37969,New Mexico,87820,35
80114,New Mexico,87823,35
51042,New Mexico,87831,35
31250,New Mexico,87931,35
44146,New Mexico,87121,35
49742,New Mexico,87123,35
30000,New Mexico,87310,35
26591,New Mexico,87311,35
64500,New Mexico,87347,35
29646,New Mexico,87552,35
30481,New Mexico,87553,35
43585,New Mexico,87557,35
45417,New Mexico,87562,35
-666666666,New Mexico,87578,35
54291,New Mexico,88312,35
27969,New Mexico,88336,35
-666666666,New Mexico,88338,35
-666666666,New Mexico,88410,35
69583,New Mexico,88419,35
-666666666,New Mexico,88042,35
30737,New Mexico,88072,35
51875,New Mexico,88113,35
31458,New Mexico,88121,35
64375,New Mexico,88125,35
-666666666,New Mexico,88136,35
38917,New Mexico,88230,35
55272,New Mexico,88252,35
-666666666,New Mexico,88348,35
17702,New Mexico,87723,35
67963,New Mexico,87742,35
42955,New Mexico,87827,35
20781,New Mexico,87936,35
25938,New Mexico,87752,35
43107,New Mexico,87801,35
-666666666,New Mexico,88350,35
-666666666,New Mexico,88417,35
31250,New Mexico,88055,35
53750,New Mexico,88318,35
35347,New Mexico,88415,35
53684,New Mexico,88260,35
51034,New Mexico,88345,35
50500,New Mexico,88007,35
32465,New Mexico,88028,35
22675,New Mexico,88032,35
-666666666,New Mexico,88034,35
42895,New Mexico,88046,35
24665,New Mexico,88081,35
-666666666,New Mexico,88103,35
37373,New Mexico,88203,35
36726,New Mexico,88311,35
-666666666,New Mexico,88342,35
-666666666,New Mexico,88349,35
-666666666,New Mexico,88355,35
41986,New Mexico,88130,35
-666666666,New Mexico,88250,35
54844,New Mexico,88339,35
85605,New Mexico,88038,35
40821,New Mexico,88048,35
61250,New Mexico,88124,35
46255,New Mexico,88005,35
50625,New Mexico,88118,35
107279,New Mexico,88263,35
121324,New Mexico,87544,35
32056,New Mexico,87551,35
-666666666,New Mexico,87565,35
35512,New Mexico,87571,35
35504,New Mexico,87577,35
41394,New Mexico,87582,35
29660,New Mexico,87701,35
-666666666,New Mexico,87713,35
19500,New Mexico,87715,35
48576,New Mexico,87718,35
-666666666,New Mexico,87736,35
-666666666,New Mexico,87824,35
36193,New Mexico,87313,35
22137,New Mexico,87326,35
27171,New Mexico,87328,35
66288,New Mexico,87402,35
44594,New Mexico,87511,35
-666666666,New Mexico,87543,35
49479,New Mexico,87558,35
-666666666,New Mexico,87573,35
49444,New Mexico,87579,35
-666666666,New Mexico,87580,35
19192,New Mexico,87711,35
47813,New Mexico,87728,35
35734,New Mexico,87732,35
16845,New Mexico,87734,35
25859,New Mexico,87753,35
-666666666,New Mexico,87933,35
43393,New Mexico,87828,35
52045,New Mexico,87829,35
37632,New Mexico,87930,35
-666666666,New Mexico,87940,35
50375,New Mexico,87010,35
26042,New Mexico,87029,35
35424,New Mexico,87035,35
96203,New Mexico,87047,35
34735,New Mexico,87052,35
10208,New Mexico,87064,35
-666666666,New Mexico,87070,35
42500,New Mexico,87072,35
71239,New Mexico,87111,35
120325,New Mexico,87122,35
47043,New Mexico,87301,35
23194,New Mexico,87312,35
28958,New Mexico,87316,35
24279,New Mexico,87319,35
20137,New Mexico,87323,35
38445,New Mexico,87327,35
55598,New Mexico,87415,35
82031,New Mexico,87418,35
61499,New Mexico,87505,35
80917,New Mexico,87516,35
45677,New Mexico,87517,35
31801,New Mexico,87935,35
30781,New Mexico,87942,35
80224,New Mexico,87043,35
23182,New Mexico,87045,35
37333,New Mexico,87062,35
51796,New Mexico,87109,35
63036,New Mexico,87525,35
25750,New Mexico,87533,35
-666666666,New Mexico,87539,35
46026,New Mexico,87004,35
28906,New Mexico,87007,35
59739,New Mexico,87015,35
53267,New Mexico,87317,35
110585,New Mexico,87322,35
36050,New Mexico,87325,35
24375,New Mexico,87357,35
19861,New Mexico,87364,35
53540,New Mexico,87417,35
-666666666,New Mexico,87512,35
59524,New Mexico,87513,35
-666666666,New Mexico,87515,35
-666666666,New Mexico,87531,35
34375,New Mexico,87556,35
-666666666,New Mexico,87560,35
35536,New Mexico,87566,35
32067,New Mexico,87714,35
26278,New Mexico,87825,35
55543,New Mexico,87006,35
41034,New Mexico,87014,35
34605,New Mexico,87026,35
50855,New Mexico,87036,35
19500,New Mexico,87037,35
51118,New Mexico,87042,35
87255,New Mexico,87008,35
39706,New Mexico,87020,35
51570,New Mexico,87031,35
46625,New Mexico,87034,35
32361,New Mexico,87053,35
52233,New Mexico,87110,35
45246,New Mexico,87535,35
-666666666,New Mexico,87518,35
44630,New Mexico,87522,35
-666666666,New Mexico,87524,35
46055,New Mexico,87537,35
75114,New Mexico,87540,35
40093,New Mexico,87001,35
45313,New Mexico,87011,35
15469,New Mexico,87018,35
34464,New Mexico,87023,35
-666666666,New Mexico,87027,35
-666666666,New Mexico,87044,35
53125,New Mexico,87049,35
24804,New Mexico,87061,35
30366,New Mexico,87102,35
39822,New Mexico,87106,35
78138,New Mexico,87113,35
60767,New Mexico,87124,35
25250,New Mexico,87320,35
30987,New Mexico,87321,35
49981,New Mexico,87401,35
61042,New Mexico,87419,35
24526,New Mexico,87461,35
48112,New Mexico,87510,35
31723,New Mexico,87519,35
46597,New Mexico,87528,35
-666666666,New Mexico,87017,35
37955,New Mexico,87041,35
58929,New Mexico,87056,35
23274,New Mexico,87832,35
23873,New Mexico,87937,35
33438,New Mexico,87943,35
75723,New Mexico,87059,35
55568,New Mexico,87083,35
48186,New Mexico,87104,35
41046,New Mexico,87105,35
51904,New Mexico,87112,35
62500,New Mexico,87116,35
70983,New Mexico,87120,35
27106,New Mexico,87013,35
35383,New Mexico,87016,35
35147,New Mexico,87022,35
41681,New Mexico,87024,35
72083,New Mexico,87025,35
37778,New Mexico,87038,35
85774,New Mexico,87048,35
49566,New Mexico,87107,35
30195,New Mexico,87108,35
69202,New Mexico,87114,35
-666666666,New Mexico,87315,35
50694,New Mexico,87410,35
39426,New Mexico,87416,35
16953,New Mexico,87521,35
46800,New Mexico,87529,35
-666666666,New Mexico,87569,35
-666666666,New Mexico,87581,35
-666666666,New Mexico,88254,35
53750,New Mexico,88267,35
26250,New Mexico,88321,35
61187,New Mexico,88011,35
50000,New Mexico,88020,35
29855,New Mexico,88030,35
106159,New Mexico,88047,35
47249,New Mexico,88012,35
21227,New Mexico,88029,35
-666666666,New Mexico,88033,35
34036,New Mexico,88044,35
52917,New Mexico,88112,35
42925,New Mexico,87002,35
61667,New Mexico,87012,35
48919,New Mexico,87412,35
52205,New Mexico,87413,35
43178,New Mexico,87514,35
-666666666,New Mexico,87939,35
63978,Nevada,89506,32
101448,Nevada,89511,32
150282,Nevada,89828,32
35875,Nevada,89832,32
60152,Nevada,89001,32
70129,Nevada,89011,32
51417,Nevada,89018,32
54643,Nevada,89043,32
85021,Nevada,89052,32
46165,Nevada,89108,32
39316,Nevada,89161,32
91126,Nevada,89166,32
30581,Nevada,89169,32
88517,Nevada,89178,32
99662,Nevada,89179,32
65988,Nevada,89183,32
66250,Nevada,89319,32
-666666666,Nevada,89402,32
-666666666,Nevada,89412,32
-666666666,Nevada,89438,32
102159,Nevada,89441,32
-666666666,Nevada,89446,32
-666666666,Nevada,89450,32
62905,Nevada,89460,32
75297,Nevada,89508,32
113125,Nevada,89519,32
93131,Nevada,89521,32
-666666666,Nevada,89702,32
-666666666,Nevada,89003,32
68319,Nevada,89042,32
48210,Nevada,89146,32
-666666666,Nevada,89404,32
-666666666,Nevada,89405,32
106319,Nevada,89411,32
42734,Nevada,89414,32
36607,Nevada,89422,32
46301,Nevada,89429,32
41907,Nevada,89501,32
36250,Nevada,89010,32
54167,Nevada,89020,32
62614,Nevada,89025,32
118269,Nevada,89124,32
57456,Nevada,89128,32
99145,Nevada,89131,32
85455,Nevada,89143,32
76359,Nevada,89148,32
73883,Nevada,89149,32
39412,Nevada,89115,32
68764,Nevada,89130,32
89649,Nevada,89141,32
58964,Nevada,89147,32
49770,Nevada,89419,32
43333,Nevada,89421,32
-666666666,Nevada,89425,32
45722,Nevada,89431,32
68910,Nevada,89445,32
69985,Nevada,89703,32
-666666666,Nevada,89191,32
63841,Nevada,89410,32
-666666666,Nevada,89420,32
-666666666,Nevada,89428,32
61389,Nevada,89439,32
60051,Nevada,89449,32
45332,Nevada,89502,32
38120,Nevada,89512,32
67139,Nevada,89705,32
49402,Nevada,89706,32
-666666666,Nevada,89830,32
64188,Nevada,89821,32
-666666666,Nevada,89823,32
26487,Nevada,89825,32
44479,Nevada,89314,32
61383,Nevada,89408,32
27500,Nevada,89424,32
-666666666,Nevada,89426,32
75775,Nevada,89523,32
87934,Nevada,89820,32
-666666666,Nevada,89826,32
-666666666,Nevada,89831,32
64315,Nevada,89883,32
33542,Nevada,89013,32
84176,Nevada,89021,32
55542,Nevada,89027,32
36275,Nevada,89030,32
66170,Nevada,89031,32
51347,Nevada,89120,32
51172,Nevada,89442,32
42530,Nevada,89121,32
-666666666,Nevada,89317,32
31250,Nevada,89427,32
57292,Nevada,89444,32
88250,Nevada,89448,32
53720,Nevada,89503,32
70833,Nevada,89510,32
50767,Nevada,89019,32
43720,Nevada,89048,32
34537,Nevada,89049,32
36448,Nevada,89104,32
58608,Nevada,89117,32
57859,Nevada,89118,32
35705,Nevada,89119,32
46448,Nevada,89122,32
68691,Nevada,89123,32
49180,Nevada,89142,32
56204,Nevada,89701,32
100085,Nevada,89815,32
77946,Nevada,89822,32
75515,Nevada,89004,32
61194,Nevada,89014,32
36551,Nevada,89029,32
63289,Nevada,89040,32
42537,Nevada,89103,32
94821,Nevada,89135,32
79197,Nevada,89139,32
88750,Nevada,89144,32
59549,Nevada,89145,32
-666666666,Nevada,89834,32
50000,Nevada,89835,32
85213,Nevada,89704,32
83878,Nevada,89801,32
56569,Nevada,89015,32
60294,Nevada,89032,32
31917,Nevada,89046,32
60865,Nevada,89047,32
25310,Nevada,89101,32
36729,Nevada,89102,32
29906,Nevada,89106,32
62218,Nevada,89301,32
71806,Nevada,89311,32
76000,Nevada,89316,32
62797,Nevada,89403,32
58076,Nevada,89406,32
76509,Nevada,89413,32
64099,Nevada,89434,32
48920,Nevada,89156,32
54950,Nevada,89318,32
56923,Nevada,89409,32
36436,Nevada,89415,32
76906,Nevada,89423,32
129250,Nevada,89430,32
56349,Nevada,89433,32
89017,Nevada,89436,32
80027,Nevada,89440,32
41765,Nevada,89447,32
99203,Nevada,89451,32
83750,Nevada,89007,32
-666666666,Nevada,89008,32
81992,Nevada,89012,32
-666666666,Nevada,89017,32
-666666666,Nevada,89022,32
42837,Nevada,89109,32
44415,Nevada,89110,32
72479,Nevada,89113,32
69461,Nevada,89134,32
32813,Nevada,89039,32
60500,Nevada,89310,32
-666666666,Nevada,89418,32
62807,Nevada,89509,32
42917,Nevada,89833,32
61787,Nevada,89005,32
44234,Nevada,89107,32
75719,Nevada,89129,32
82778,Nevada,89002,32
-666666666,Nevada,89026,32
89012,Nevada,89044,32
85074,Nevada,89045,32
83750,Nevada,89054,32
45924,Nevada,89060,32
57189,Nevada,89061,32
76422,Nevada,89074,32
68787,Nevada,89081,32
80921,Nevada,89084,32
120194,Nevada,89085,32
61741,Nevada,89086,32
120759,Nevada,89138,32
95460,Delaware,19730,10
-666666666,Delaware,19732,10
77591,Delaware,19806,10
53750,Delaware,19954,10
58872,Delaware,19960,10
59084,Delaware,19966,10
80419,Delaware,19702,10
59823,Delaware,19703,10
77188,Delaware,19711,10
62879,Delaware,19720,10
88589,Delaware,19701,10
-666666666,Delaware,19710,10
58247,Delaware,19713,10
128235,Delaware,19807,10
73344,Delaware,19809,10
93497,Delaware,19810,10
75276,Delaware,19938,10
52770,Delaware,19940,10
62688,Delaware,19945,10
80781,Delaware,19967,10
78689,Delaware,19971,10
80025,Delaware,19979,10
40875,Delaware,19731,10
46176,Delaware,19802,10
97016,Delaware,19930,10
67083,Delaware,19931,10
71919,Delaware,19934,10
59500,Delaware,19950,10
73647,Delaware,19958,10
74474,Delaware,19962,10
102868,Delaware,19709,10
79688,Delaware,19733,10
66728,Delaware,19939,10
49896,Delaware,19946,10
54822,Delaware,19947,10
55586,Delaware,19973,10
128947,Delaware,19707,10
-666666666,Delaware,19902,10
61089,Delaware,19904,10
53995,Delaware,19933,10
61684,Delaware,19804,10
59452,Delaware,19975,10
62011,Delaware,19706,10
60992,Delaware,19943,10
-666666666,Delaware,19716,10
-666666666,Delaware,19717,10
-666666666,Delaware,19735,10
25469,Delaware,19936,10
83476,Delaware,19951,10
56156,Delaware,19952,10
62301,Delaware,19953,10
-666666666,Delaware,19955,10
66631,Delaware,19968,10
-666666666,Delaware,19736,10
78546,Delaware,19808,10
48007,Delaware,19901,10
76500,Delaware,19944,10
50259,Delaware,19956,10
57521,Delaware,19963,10
59625,Delaware,19964,10
47885,Delaware,19805,10
71821,Delaware,19970,10
72618,Delaware,19977,10
55547,Delaware,19941,10
96733,Delaware,19734,10
30419,Delaware,19801,10
107096,Delaware,19803,10
17874,Puerto Rico,00688,72
20214,Puerto Rico,00705,72
15295,Puerto Rico,00720,72
22960,Puerto Rico,00745,72
21175,Puerto Rico,00771,72
12802,Puerto Rico,00915,72
15220,Puerto Rico,00917,72
25809,Puerto Rico,00920,72
48163,Puerto Rico,00966,72
32555,Puerto Rico,00987,72
14361,Puerto Rico,00601,72
17007,Puerto Rico,00616,72
17000,Puerto Rico,00627,72
16843,Puerto Rico,00638,72
14245,Puerto Rico,00670,72
20941,Puerto Rico,00687,72
19576,Puerto Rico,00693,72
17615,Puerto Rico,00714,72
17969,Puerto Rico,00716,72
18922,Puerto Rico,00719,72
21350,Puerto Rico,00725,72
15473,Puerto Rico,00731,72
21894,Puerto Rico,00736,72
12944,Puerto Rico,00740,72
21663,Puerto Rico,00780,72
18176,Puerto Rico,00924,72
35788,Puerto Rico,00926,72
-666666666,Puerto Rico,00934,72
30466,Puerto Rico,00959,72
32377,Puerto Rico,00976,72
12119,Puerto Rico,00606,72
19898,Puerto Rico,00610,72
30573,Puerto Rico,00646,72
12072,Puerto Rico,00653,72
19682,Puerto Rico,00766,72
21850,Puerto Rico,00773,72
22667,Puerto Rico,00775,72
19830,Puerto Rico,00777,72
21469,Puerto Rico,00901,72
22121,Puerto Rico,00741,72
22480,Puerto Rico,00971,72
14217,Puerto Rico,00680,72
35183,Puerto Rico,00778,72
15497,Puerto Rico,00962,72
10244,Puerto Rico,00631,72
15276,Puerto Rico,00965,72
17715,Puerto Rico,00659,72
17415,Puerto Rico,00784,72
-666666666,Puerto Rico,00694,72
31688,Puerto Rico,00727,72
37552,Puerto Rico,00786,72
-666666666,Puerto Rico,00936,72
-666666666,Puerto Rico,00950,72
-666666666,Puerto Rico,00951,72
-666666666,Puerto Rico,00960,72
106518,Puerto Rico,00906,72
49099,Puerto Rico,00968,72
24895,Puerto Rico,00982,72
14995,Puerto Rico,00783,72
16063,Puerto Rico,00723,72
18395,Puerto Rico,00735,72
20065,Puerto Rico,00739,72
19827,Puerto Rico,00757,72
35470,Puerto Rico,00911,72
14991,Puerto Rico,00952,72
29511,Puerto Rico,00961,72
16984,Puerto Rico,00617,72
17405,Puerto Rico,00637,72
15792,Puerto Rico,00641,72
19764,Puerto Rico,00650,72
16922,Puerto Rico,00669,72
18846,Puerto Rico,00703,72
12188,Puerto Rico,00715,72
12121,Puerto Rico,00717,72
16295,Puerto Rico,00767,72
16049,Puerto Rico,00603,72
14615,Puerto Rico,00622,72
14223,Puerto Rico,00647,72
14595,Puerto Rico,00664,72
14013,Puerto Rico,00667,72
18288,Puerto Rico,00690,72
14794,Puerto Rico,00698,72
19340,Puerto Rico,00728,72
21469,Puerto Rico,00729,72
18087,Puerto Rico,00751,72
19700,Puerto Rico,00769,72
20471,Puerto Rico,00795,72
11090,Puerto Rico,00925,72
34701,Puerto Rico,00979,72
25750,Puerto Rico,00983,72
16701,Puerto Rico,00624,72
17355,Puerto Rico,00656,72
19030,Puerto Rico,00660,72
16834,Puerto Rico,00662,72
18299,Puerto Rico,00674,72
16332,Puerto Rico,00683,72
19372,Puerto Rico,00718,72
18763,Puerto Rico,00921,72
16107,Puerto Rico,00772,72
6493,Puerto Rico,00913,72
14159,Puerto Rico,00923,72
27229,Puerto Rico,00949,72
50419,Puerto Rico,00969,72
26156,Puerto Rico,00985,72
16807,Puerto Rico,00602,72
14992,Puerto Rico,00676,72
14706,Puerto Rico,00682,72
17275,Puerto Rico,00704,72
20760,Puerto Rico,00707,72
14880,Puerto Rico,00765,72
15723,Puerto Rico,00730,72
19859,Puerto Rico,00738,72
19403,Puerto Rico,00754,72
13683,Puerto Rico,00782,72
20269,Puerto Rico,00791,72
17073,Puerto Rico,00794,72
36495,Puerto Rico,00907,72
19443,Puerto Rico,00909,72
22292,Puerto Rico,00912,72
25117,Puerto Rico,00918,72
35268,Puerto Rico,00927,72
29019,Puerto Rico,00953,72
23127,Puerto Rico,00956,72
26667,Puerto Rico,00957,72
18741,Puerto Rico,00612,72
17130,Puerto Rico,00623,72
21987,Puerto Rico,00652,72
19943,Puerto Rico,00677,72
20585,Puerto Rico,00692,72
17144,Puerto Rico,00678,72
15185,Puerto Rico,00685,72
39559,Kentucky,42087,21
39053,Kentucky,42120,21
39295,Kentucky,42642,21
35239,Kentucky,42717,21
38220,Kentucky,42721,21
45125,Kentucky,42722,21
36293,Kentucky,42729,21
40956,Kentucky,42731,21
77679,Kentucky,42027,21
31955,Kentucky,42028,21
34254,Kentucky,42041,21
35175,Kentucky,42048,21
32870,Kentucky,42050,21
57422,Kentucky,42079,21
67009,Kentucky,42086,21
44465,Kentucky,42164,21
41121,Kentucky,42071,21
78507,Kentucky,42122,21
68707,Kentucky,42159,21
40208,Kentucky,42160,21
38237,Kentucky,42166,21
46742,Kentucky,42206,21
48933,Kentucky,42220,21
47772,Kentucky,42259,21
37891,Kentucky,42261,21
59014,Kentucky,42274,21
-666666666,Kentucky,42338,21
46531,Kentucky,42347,21
73485,Kentucky,42366,21
41429,Kentucky,42410,21
48039,Kentucky,42431,21
41886,Kentucky,42141,21
45625,Kentucky,42202,21
49609,Kentucky,42236,21
48165,Kentucky,42256,21
45625,Kentucky,42262,21
70439,Kentucky,42266,21
46420,Kentucky,42333,21
41250,Kentucky,42337,21
34875,Kentucky,42343,21
61298,Kentucky,42348,21
37294,Kentucky,42408,21
41635,Kentucky,42440,21
44118,Kentucky,42456,21
49388,Kentucky,42459,21
63333,Kentucky,42462,21
35883,Kentucky,42539,21
43505,Kentucky,42567,21
32039,Kentucky,42602,21
-666666666,Kentucky,42603,21
36782,Kentucky,42629,21
24533,Kentucky,42635,21
29148,Kentucky,42647,21
29534,Kentucky,42649,21
44156,Kentucky,42718,21
45833,Kentucky,42733,21
37349,Kentucky,42754,21
53750,Kentucky,42354,21
60833,Kentucky,42355,21
64250,Kentucky,42368,21
-666666666,Kentucky,42370,21
50756,Kentucky,42049,21
36607,Kentucky,42032,21
51618,Kentucky,42038,21
59729,Kentucky,42045,21
53542,Kentucky,42055,21
59418,Kentucky,42058,21
-666666666,Kentucky,42061,21
45742,Kentucky,42064,21
54044,Kentucky,42069,21
41942,Kentucky,42101,21
31738,Kentucky,42140,21
-666666666,Kentucky,42151,21
50217,Kentucky,42170,21
52865,Kentucky,42171,21
35156,Kentucky,42210,21
45542,Kentucky,42223,21
41504,Kentucky,42320,21
58469,Kentucky,42327,21
41667,Kentucky,42328,21
47059,Kentucky,42352,21
63898,Kentucky,42376,21
58050,Kentucky,42378,21
41406,Kentucky,42436,21
34129,Kentucky,42528,21
37500,Kentucky,42541,21
40037,Kentucky,42553,21
-666666666,Kentucky,42638,21
-666666666,Kentucky,42715,21
39612,Kentucky,42716,21
49914,Kentucky,42746,21
45147,Kentucky,42154,21
30684,Kentucky,42234,21
42955,Kentucky,42240,21
52500,Kentucky,42273,21
49517,Kentucky,42276,21
51250,Kentucky,42285,21
16125,Kentucky,42321,21
36042,Kentucky,42323,21
43571,Kentucky,42330,21
55536,Kentucky,42372,21
52167,Kentucky,42409,21
46378,Kentucky,42420,21
63977,Kentucky,42441,21
67717,Kentucky,42458,21
31401,Kentucky,42501,21
38287,Kentucky,42519,21
-666666666,Kentucky,42566,21
-666666666,Kentucky,42631,21
22857,Kentucky,42653,21
40554,Kentucky,42726,21
38395,Kentucky,42728,21
48542,Kentucky,42741,21
38333,Kentucky,42753,21
39978,Kentucky,42023,21
46178,Kentucky,42056,21
37206,Kentucky,42021,21
34750,Kentucky,42081,21
23889,Kentucky,42371,21
47601,Kentucky,42301,21
51030,Kentucky,42303,21
55492,Kentucky,42351,21
55163,Kentucky,42442,21
43355,Kentucky,42445,21
34583,Kentucky,42451,21
21563,Kentucky,42565,21
34502,Kentucky,42633,21
57680,Kentucky,42701,21
56198,Kentucky,42712,21
42368,Kentucky,42765,21
44107,Kentucky,42204,21
32500,Kentucky,42254,21
48856,Kentucky,42324,21
70469,Kentucky,42326,21
48981,Kentucky,42001,21
51389,Kentucky,42133,21
34867,Kentucky,42784,21
-666666666,Kentucky,42788,21
47931,Kentucky,42265,21
55479,Kentucky,42044,21
63707,Kentucky,42103,21
46667,Kentucky,42088,21
50191,Kentucky,42211,21
-666666666,Kentucky,42374,21
-666666666,Kentucky,42037,21
-666666666,Kentucky,42102,21
-666666666,Kentucky,42124,21
35875,Kentucky,42130,21
74063,Kentucky,42156,21
-666666666,Kentucky,42163,21
-666666666,Kentucky,42322,21
-666666666,Kentucky,42356,21
41136,Kentucky,42367,21
88462,Kentucky,42758,21
40625,Kentucky,42764,21
34839,Kentucky,42078,21
54194,Kentucky,42083,21
-666666666,Kentucky,42084,21
43041,Kentucky,42085,21
13589,Kentucky,42332,21
33994,Kentucky,42344,21
35729,Kentucky,42349,21
57107,Kentucky,42350,21
49635,Kentucky,42361,21
37760,Kentucky,42404,21
54148,Kentucky,42406,21
68319,Kentucky,42413,21
32423,Kentucky,42450,21
67875,Kentucky,42452,21
32692,Kentucky,42461,21
35972,Kentucky,42518,21
36442,Kentucky,42533,21
36113,Kentucky,42743,21
48750,Kentucky,42748,21
36803,Kentucky,42749,21
-666666666,Kentucky,42762,21
41997,Kentucky,42003,21
64135,Kentucky,42029,21
38359,Kentucky,42031,21
60903,Kentucky,42036,21
51367,Kentucky,42040,21
38571,Kentucky,42051,21
28694,Kentucky,42076,21
65212,Kentucky,42082,21
58119,Kentucky,42104,21
44804,Kentucky,42732,21
54563,Kentucky,42740,21
48944,Kentucky,42757,21
45675,Kentucky,42776,21
34875,Kentucky,42782,21
70833,Kentucky,42035,21
37022,Kentucky,42123,21
44432,Kentucky,42153,21
34941,Kentucky,42167,21
83603,Kentucky,42232,21
64917,Kentucky,42280,21
60156,Kentucky,42286,21
41214,Kentucky,42325,21
52679,Kentucky,42339,21
45742,Kentucky,42345,21
40625,Kentucky,42369,21
56080,Kentucky,42411,21
44453,Kentucky,42437,21
40294,Kentucky,42453,21
46653,Kentucky,42455,21
48726,Kentucky,42464,21
49884,Kentucky,42503,21
40972,Kentucky,42516,21
38374,Kentucky,42544,21
24928,Kentucky,42713,21
71313,Kentucky,42054,21
-666666666,Kentucky,42060,21
42020,Kentucky,42066,21
38649,Kentucky,42127,21
55052,Kentucky,42025,21
53973,Kentucky,42039,21
49434,Kentucky,42053,21
37383,Kentucky,42634,21
40395,Kentucky,41056,21
61447,Kentucky,41076,21
72500,Kentucky,41092,21
26250,Kentucky,41203,21
44179,Kentucky,41204,21
40000,Kentucky,41332,21
29814,Kentucky,41514,21
33451,Kentucky,41531,21
68828,Kentucky,41538,21
23226,Kentucky,41666,21
72813,Kentucky,41712,21
27533,Kentucky,41719,21
20625,Kentucky,41723,21
29826,Kentucky,41776,21
-666666666,Kentucky,41810,21
30813,Kentucky,41812,21
34519,Kentucky,41817,21
22656,Kentucky,41232,21
57115,Kentucky,41043,21
35288,Kentucky,41554,21
34583,Kentucky,41804,21
25148,Kentucky,41311,21
-666666666,Kentucky,41663,21
62694,Kentucky,41832,21
48055,Kentucky,41011,21
44940,Kentucky,41002,21
78608,Kentucky,41005,21
42285,Kentucky,41008,21
55187,Kentucky,41030,21
55865,Kentucky,41034,21
23264,Kentucky,41135,21
45521,Kentucky,41360,21
42617,Kentucky,41512,21
-666666666,Kentucky,41062,21
-666666666,Kentucky,41099,21
-666666666,Kentucky,41271,21
35078,Kentucky,41352,21
-666666666,Kentucky,41366,21
-666666666,Kentucky,41517,21
60064,Kentucky,41526,21
18889,Kentucky,41643,21
-666666666,Kentucky,41713,21
-666666666,Kentucky,41848,21
52515,Kentucky,41074,21
61983,Kentucky,41086,21
41635,Kentucky,41093,21
41721,Kentucky,41095,21
44493,Kentucky,41097,21
51477,Kentucky,41102,21
57784,Kentucky,41129,21
30000,Kentucky,41141,21
32199,Kentucky,41164,21
35313,Kentucky,41171,21
-666666666,Kentucky,41264,21
-666666666,Kentucky,41616,21
-666666666,Kentucky,42022,21
47955,Kentucky,42024,21
56365,Kentucky,42020,21
19612,Kentucky,42047,21
-666666666,Kentucky,41367,21
44081,Kentucky,41049,21
83537,Kentucky,41051,21
63150,Kentucky,41055,21
